id,text
2141.0,حياتي وقفت بلا إنترنت 😂 ولكن بالجد حلوهالي please
2142.0,"participation + partage, espoir de gagner 🤞 inchallah"
2143.0,"connexion instable fi el w9et ta3 bda el durus, normal haka?"
2144.0,nouvelle annee nouvel abonnement? offres janvier disponibles?
2145.0,"sayf w streaming m3a sahbeti, connexion ta5arrbet, kahrena 😂"
2146.0,topnet wala topbat2 ??? 😑
2147.0,"internet ta7 3andi mn s7a7, 3mal lbali"
2148.0,matdhouch fi el commentaires envoyez un MP w baad ma treddouch
2149.0,"sahbi beddel min topnet lil hexabyte, content barcha"
2150.0,el lila ta3 ras el 3am w el internet ta5arber 🎆 haka?
2151.0,🎉🎉🎉 merci
2152.0,"topnet fibre 7allat fi 7ayeti, streaming parfait 🎬"
2153.0,fin d annee et toujours les memes problemes de connexion 😒
2154.0,bonne fete a tous et meilleure connexion pour l an prochain
2155.0,"abonnement ta7 w ma dafetch facture mta5ara, 7alou"
2156.0,"el lila ta3 27 w el internet ta7, ma3koul haka 7ram??"
2157.0,"3andi mochkla tekni9, teknicien ji w 9al mahich fi 9is9is"
2158.0,"el internet ta3 topnet batta2 barcha fi ramadan, w houma el lila ta3 el lil lazem t5dem barcha. mch logique achkoun"
2159.0,fama difference qualite service apres la fibre TT haka?
2160.0,@Mondher Masmoudi @Hedi Oueslati ncharkaw fi el concours topnet
2161.0,reclamation deposee il y a 1 mois sans reponse officielle
2162.0,el skhana ta5reb el router? azra9 kifech n7el fi sayf?
2163.0,"connexion jamais tombee chez moi depuis 1 an, chapeau!"
2164.0,"tout le monde passe a la fibre, topnet quand dans mon quartier?"
2165.0,"decembre bard w connexion bata2, double peine walla 😅"
2166.0,rentree scolaire et ma connexion tombe tous les matins 9h
2167.0,"service client repondant et competent, bravo 🙌 topnet"
2168.0,كيفاش نشوف كل الأجهزة المتصلة بالواي فاي متاعي؟
2169.0,جيت للوكالة مرتين والمشكلة ما زالت موجودة ما حلوهاش
2170.0,"3andi smart TV w ma ta9darsh tconnecta fi wifi, kifech?"
2171.0,"teknicien ji tnein w 3amlaw 7san 5edma, chokran barcha"
2172.0,ma ta9darsh net fi el lil hatta? kol yom ta7 el internet ba3d el mighreb
2173.0,"el 5edma behia, sadek yeheb topnet 3andou 7a9 walla"
2174.0,ana nchark 🙋 topnet yahebni barcha
2175.0,hexabyte existe fi jiha mte3na wella topnet barka fi zone?
2176.0,"septembre et les pannes recommencent, c est tous les ans pareil"
2177.0,"signal ta7el men 3 jours, chkoun y3aweni?"
2178.0,"net ta7 men embar3h, chkoun y3awedni?"
2179.0,"3andi mochkla IPv6 m3a el router ta3 topnet, support yji?"
2180.0,"@Amal Mrabet chof bch t3aref, connexion topnet behia fi zone mte3ek?"
2181.0,"je participe, topnet yji yansa3ni fi haja 😄 inchallah"
2182.0,"facture zedou fiha w ma3raftech 3leh, chkoun y9darni y7el"
2183.0,"installation ki jet bsurha, teknicien prof, 7amdella 3a topnet"
2184.0,hexabyte khir 3andik wella topnet? baghi nbedel mte3i
2185.0,"facture ja 3aliya akther min el 3adi, chkoun y9darni y3awedni?"
2186.0,"chokran 3al teknicien l7elou w el sari3, weld 7lel barcha topnet"
2187.0,"connexion w9fet m3a zoom fi nos el ijtima3, walla kahrona barcha"
2188.0,"7amdella connexion behia fi ramadan had el 3am, merci"
2189.0,"smart home appareils ma yt9abblouch fi wifi ta3 topnet, kifech n7el?"
2190.0,"DM m3aya please, mochkla fi facture w ma9darsh n7el online 3andi"
2191.0,"skhana w internet bata2, yezzi 3lina 😅 kifech"
2192.0,"fi ramadan el net ta9ta3 kol lila, houma mch normal barcha"
2193.0,"le technicien venu hier, le probleme est revenu aujourd hui"
2194.0,"3andi 30 mega w youtube y9ta3 kol d9i9a, achkoun responsable"
2195.0,"envoye un email il y a 10 jours, toujours aucune reponse"
2196.0,topnet ye5ddem 😄 chokran barcha
2197.0,ماشي توبنت ❤️
2198.0,kifech n7ott el abonnement topnet fi esmi ana moch fi ism sahbi?
2199.0,@Amira Abidi winta sma3t 3al offre jedida ta3 topnet?
2200.0,"el router bda y7ammar barcha w el internet ta7, normal?"
2201.0,merci pour l upgrade automatique de ma ligne topnet
2202.0,teknicien ji fi w9et w 7al el mochkla b sari3a weld 7lel
2203.0,"el ping 3andi 150ms fi jeux online, normal wella problem?"
2204.0,barcha mriguel el installation w el teknik mte3kom
2205.0,"offre mte3i upgrade b nafs el prix, merci topnet 3al wafa haka"
2206.0,"جماعة ramadan w netflix yt9ta3 kol chwaya, chkoun?"
2207.0,"el internet 3andi ta7 fi w9et el match, 7abbit nkaser el router"
2208.0,"vitesse correcte le week-end, horrible en semaine, why topnet?"
2209.0,"internet stable barcha 3andi, weld 7lel team topnet brabi"
2210.0,"vacances et panne de 3 jours, topnet sma7lu please"
2211.0,"sma7lu 3aweduli bel contrat mte3i, baghi n3aref el details kol"
2212.0,"el wifi 2.4G wella 5G, ashkoun khir lel streaming?"
2213.0,walla fi ramadan el wifi ta 9abel lhawa mte3 5ir
2214.0,comment limiter la bande passante pour certains appareils?
2215.0,kifech na3mel backup connexion m3a el 4G fi cas de panne topnet?
2216.0,"kol yom nafs el 7keya m3a topnet, coupure fi nafs el w9et tawa"
2217.0,"vacances en famille et impossible de streamer, decu topnet"
2218.0,"ana nchark, walla ncharak barcha men el jou3 lel foum 😂"
2219.0,ana fi el 9a3ba 😄 nchark w n3addi lel 9balha
2220.0,mazal topnet fi el 7it 😂 zidou haka
2221.0,comment bloquer certains sites sur le routeur pour les enfants?
2222.0,كيفاش نربط طابعة لاسلكية بالراوتر تاع توبنت؟
2223.0,topnet offre ete kifech? quelque chose de special pour les clients?
2224.0,"el renta w el cours en ligne, net mte3i lazem yt7asen barcha"
2225.0,nchark barka barka yabani inchallah
2226.0,3andi telephone yotlob reboot kol chwaya lel router mte3 topnet
2227.0,@Omar Sfaxi kifech connexion mte3ek m3a topnet fi jiha mte3ek?
2228.0,"3andi teknicien ma ja fi el maw3id, kifech n3amel reclamation?"
2229.0,cours en ligne bda w speed ta7 3la sifr 😩 topnet wesh
2230.0,"routeur ta5arrer fi el skhana, normal wella lazem nbeddel?"
2231.0,kifech n9arreb tel5ar fi el router topnet?
2232.0,"el buffer youtube mazal bata2 m3a connexion 30 mega, azra9?"
2233.0,"connexion stable barcha hatta fi ramadan, merci topnet"
2234.0,renta bdat w el net ta7 🙄 les enfants lhom cours en ligne
2235.0,walla topnet fi el jiha mte3na khir men kol les autres
2236.0,"3andi mochkla fi el router, ynji wa7ed y3awedni urgent?"
2237.0,@Moez Oueslati kifech connexion mte3ek m3a topnet fi jiha mte3ek?
2238.0,kifech n3mel DMZ 3al router bech nel3ab online?
2239.0,من سنتين معكم وما عنديش شكاية الحمد لله يزيد
2240.0,كل عام وتوبنت بخير 🎊 شكرا على السنة المنقضية
2241.0,"sinal dha3if fi kol el blayes fil bra, kifech"
2242.0,5edma 3echta walla 😄
2243.0,"router ta3i yti9al barcha w yaxruj 3al wa7dou, normal?"
2244.0,coupure chhoriya w kol marra ychekhlouna bel teknicien. kifech haka brabi?
2245.0,3andi offre 100 mega fibre w speed test ma ya3tich 15 mega. kifech haka? 3 chhor w nafs el mochkla barcha
2246.0,@Lobna Mbarki @Ghassen Chebbi @Manel Derbali ncharkaw yabani fi concours
2247.0,streaming مسلسلات رمضان بلا مشكل، شكرا توبنت ❤️
2248.0,participe avec plaisir 🎉 bonne chance tout le monde
2249.0,ramadan mubarak lil team topnet 😊 w chokran 3al 5edma
2250.0,"3andi 3 awled fi e-learning w connexion mch msawya, 7el"
2251.0,@Naoufel Saidi jiha mte3ek 3andha fibre topnet?
2252.0,3andi IP publique wella privee m3a topnet? el gaming yok5arni barcha
2253.0,الانترنت تاعكم ما تخدمش من الصباح كامل
2254.0,comment tester si c est le routeur ou la ligne le probleme?
2255.0,@Fares Abidi jiha mte3ek 3andha fibre topnet?
2256.0,en ramadan je telecharge des series et connexion ne suit pas
2257.0,الديبي تاعكم صفر وإنتوم تاخذوا فلوس كاملة
2258.0,"wifi t9ta3 kol chwaya, 3andna cours en ligne!"
2259.0,"fin 2024 w merci topnet 3al kol, on continue 2025 inchallah"
2260.0,3andi facture mte3 2 chhor w ma9bartash n5alles online kifech?
2261.0,awledi yrabbou yit9arraw online w el connexion mch msawya
2262.0,"5 ans de fidelite et toujours satisfait, bravo topnet"
2263.0,الانترنت طاح من أمس الصبح وحتى الآن، رقم الخدمة مشغول باش
2264.0,topnet ramadan mubarak lil entire team 🌙 chokran
2265.0,merci topnet 3al upgrade gratuit mte3 el offre haka
2266.0,topnet coupure encore une fois 😩 sma7lu
2267.0,ما نجمش نحمّل أي حاجة، الديبي صفر من أمبارح
2268.0,"fi el sayf lazem tzid el vitesse, kol el 3ayla fi el dar"
2269.0,"@Ghassen Saidi ma tsma3 ken, badel topnet rah 😂"
2270.0,topnet baraka 😊 merci
2271.0,les tickets de support restent ouverts sans reponse des semaines
2272.0,@Tarek Ferchichi @Habib Ferchichi @Chokri Bouazizi ncharkaw yabani fi concours
2273.0,"el renta w el 3oda lel khidma, lazem net stablet 7amdella"
2274.0,fin d annee = bonne resolution: changer de FAI? 😂 nbeddel?
2275.0,bonne annee 2024 a toute l equipe topnet 🎊 merci barcha
2276.0,kifech na3mel reclamation rasmiyet? 3andi 7a9 w baghi n3aref
2277.0,el internet ta7 fi 3andna kol 3chi w kol nas fi el dar online
2278.0,"el awled fi el dar w kol wa7ad yel3ab online, ta7 el net"
2279.0,bravo bravo bravo topnet!
2280.0,"service client ma yredch, 3ayeth 10 marrات wkol marra ma7ad"
2281.0,merci pour ce post topnet 😊
2282.0,3andi gaming setup w ping mte3 topnet perfect 🎮 walla
2283.0,sayf w concours topnet 🙌 nchark yabani inchallah
2284.0,support yredch 3al email wella lazem n3ayeth tel barcha?
2285.0,"jirani gheyar lil hexabyte w ma9alich mazel, ashkoun?"
2286.0,"yezzi comparaison, topnet yist7a9 wella nbeddel definitif?"
2287.0,"connexion parfaite pendant ramadan cette annee, merci topnet"
2288.0,el connexion mte3i batta2et mba3d el update
2289.0,"3 jours sans internet, le technicien ne vient toujours pas malgre les promesses"
2290.0,"coupure 3andi men el jom3a, 3ayeth 10 marrات w ma7ad ja"
2291.0,fibre optique w debit mte3 dial-up 🙄 shbik
2292.0,"connexion mte3kom ta7 b ba3d el 3acha kol yom, normal wella problem?"
2293.0,"vitesse 1 mega fi offre 100 mega, bravo 🤣"
2294.0,"5 ans avec topnet, zidou haka 👏 ma nbeddlech jamais"
2295.0,"ana nchark, router jedid yzabbar 😎 bonne chance"
2296.0,router LED blinkat mara 7amra mara khadra w internet ta7 lhowa
2297.0,encore une panne? vraiment serieux topnet?
2298.0,vraiment satisfait du service depuis 3 ans 👍 continue
2299.0,"bravo 3al service, tkoul houma el khir barcha 👍"
2300.0,@Mariem Elloumi ncharkaw m3a b3adh fi el concours topnet 🎊
2301.0,en termes de stabilite topnet vs les autres FAI tunisiens?
2302.0,@Bassem Hajlaoui ncharkaw m3a b3adh fi el concours topnet 🎊
2303.0,bon travail equipe topnet 💪
2304.0,bon courage l equipe topnet 💪
2305.0,"service apres-vente reactif, probleme resolu en 24h nickel"
2306.0,ma nja9dar nshghel shi barnamej bisabbab el net el bati2
2307.0,debit 2 mega a 22h pour une offre 50 mega... rien a dire vraiment
2308.0,"installateur professionnel et rapide, je recommande topnet"
2309.0,"el wifi ma yo9belch l telephone mte3i, ama el pc 5addem, kifech haka?"
2310.0,3 ans topnet w baghi n3arf si khir nbeddel wella la
2311.0,شكرًا توبنت على الباقة الجديدة، راضي برشا الحمد لله
2312.0,"net ta7 3andi fi el sayf, 3andna el awled fi el dar w kol wa7ad yest3mel el net, ta7 totalement"
2313.0,"fi weekend kol connexion ta7, fi workdays normal, ashkoun"
2314.0,"topnet s7aba w mriguel, nbeddel? 7asha walla barcha"
2315.0,"bech n5alli el router fi el etage el 3ali, mchkla fi sinal?"
2316.0,3andi topnet men 7 snin w mazal mchi barcha mriguel
2317.0,ma9dar nba3ath email min el dar bisabbab el connexion el bati2a
2318.0,comment savoir si la fibre est disponible dans ma zone?
2319.0,"formation en ligne w connexion ta7, ya topnet sma7li"
2320.0,"mriguel walla, prix w vitesse, nsa7 biha lkol"
2321.0,topnet offre sayf kifech? ya3tina booster fi les vacances?
2322.0,"offre ta3kom khir men el concurrence, baraka 3likom"
2323.0,les 20 premiers Go a pleine vitesse puis throttling total haka
2324.0,"@Rami Saidi chof bch t3aref, connexion topnet behia fi zone mte3ek?"
2325.0,"el DNS ta3 topnet bati2, kifech nbeddel lel Google DNS 8.8.8.8?"
2326.0,router ta3 topnet y9bal IPv6 wella IPv4 barka kima TT?
2327.0,وصل التقني ومشى وزاد مشكلة ثانية، هذي خدمة واش؟
2328.0,chkoun yji yarkeb livebox jedida? mte3ti kharbet totalement
2329.0,"bonne annee a tout l equipe topnet, continuez comme ca 👍"
2330.0,كيفاش نحوّل من ADSL للفايبر؟ هل الثمن يختلف برشا؟
2331.0,el internet ta7 w ana nkhabbej lil 😒
2332.0,"fi ramadan lazem tzidou el capacite, barcha 3ibad fi el dar"
2333.0,"DM m3aya please bech n7el el mochkla mte3i, urgent barcha"
2334.0,ooredoo homeNet khir men topnet? rana nchawiraw fi el 7ay
2335.0,je partage et je participe ✌️ bonne chance a tous
2336.0,el internet ma5demch walla kchibek ya topnet
2337.0,"topnet rentree, upgrade possible pour les familles nombreuses?"
2338.0,el routeur bda ya3ti error light rouge depuis ce matin lhowa
2339.0,"@Ghassen Slama chof bch t3aref, connexion topnet behia fi zone mte3ek?"
2340.0,les cours en distanciel ont recommence et topnet est en panne
2341.0,ma 3adech na9der na3mel video call m3a familia fi el 5arij
2342.0,"j hesite entre topnet fibre et ooredoo homeNet, aide?"
2343.0,يتهنى الاتصال يقطع وما نعرفش شبيه، عندي livebox جديدة
2344.0,@Hana Jouini ncharkaw m3a b3adh fi el concours topnet 🎊
2345.0,"technicien prevu ce matin, il est 18h, personne n est venu"
2346.0,"fin de l annee, j espere une meilleure offre pour janvier"
2347.0,"teknicien ji w 7al el mochkla fi w9et mri9, weld 7lel"
2348.0,"nchark yabani, router ta3i ta5arrer w lazem jedid"
2349.0,"fin d annee, j espere une migration vers la fibre en 2025"
2350.0,"vitesse behia, prix mriguel, kol chay normal 7amdella"
2351.0,"topnet ma3nich depuis el bacha, walla mnich nabdel 7ata"
2352.0,speed test ta3 5 mega fi fibre 100 mega 😂
2353.0,"sohour w streaming w connexion, kol chay tamam 😊"
2354.0,comment activer le controle parental sur la Livebox?
2355.0,cool 😎 topnet khir
2356.0,من أمبارح نت تاعكم طاح، اتصلت بـ service client 20 دقيقة وما حدش رد. هذي خدمة؟
2357.0,"sma7lu chkoun fi el teknik, mochkla fi el cable el barra"
2358.0,"voisins ont topnet aussi, tout le monde en panne depuis hier"
2359.0,كيفاش نعرف إذا الخط متاعي مشفوط من برا؟
2360.0,numeros topnet yjawbou fi heures ouvrables barka wella?
2361.0,@Fares Karoui kifech connexion mte3ek m3a topnet fi jiha mte3ek?
2362.0,@Rawdha Hmida jiha mte3ek 3andha fibre topnet?
2363.0,"fi el jiha mte3na topnet fibre jet bsurha, merci barcha"
2364.0,"ana nchark berk, topnet el best 💪 inchallah narbah"
2365.0,"el MTU mte3 topnet, men ya7sen 3alih wella lazem n7abbsu?"
2366.0,mriguel walla topnet
2367.0,mriguel topnet walla
2368.0,ma9dar nkhammem kifech jiha kamilet b coupure kol yom 3andna
2369.0,"topnet fi les quartiers populaires ma5dimesh, w fi les zones VIP 5edma. walla haka 3edla?"
2370.0,"debit mte3 50 mega w speed test ya3tini 8 mega, haka topnet?"
2371.0,TT 3andha fibre fi zone mte3i wella la? baghi na3ref
2372.0,"ramadan w el connexion batta2, tariki9a fi sayf w fi sheta"
2373.0,comment mettre en place un reseau invite sur le routeur?
2374.0,"teknicien wa3adni bel ji fi es-sba7 w ja fi l3chiya, barcha w9et"
